,StockCode,Description,count,up_min,up_max,up_mean,up_std,qt_min,qt_max,qt_mean,qt_std,prob
1096,21462,"NURSERY A,B,C PAINTED LETTERS",73,1.95,13.29,6.40890410958904,2.5869456258748222,1,24,2.712328767123288,3.425717491979659,0.017936117936117935
1097,22496,SET OF 2 ROUND TINS DUTCH CHEESE,81,0.79,5.91,3.027037037037033,1.1978944490693288,-4,24,3.0864197530864197,4.031741344829172,0.019901719901719902
1098,84870C,GREEN GEISHA GIRL ,28,2.46,7.46,3.1614285714285706,1.0461842989175412,1,4,1.6428571428571428,1.0959280090672934,0.0068796068796068794
1099,84870B,BLUE GEISHA GIRL ,26,2.46,7.46,3.4534615384615375,1.331549300049209,-1,4,1.6538461538461537,1.2943664919120146,0.0063882063882063885
1100,22765,NEWSPAPER STAND,6,0.0,29.79,16.561666666666667,11.610103215159919,-1,23,4.333333333333333,9.179687721631202,0.0014742014742014742
1101,21351,CINAMMON & ORANGE WREATH,39,0.0,6.75,6.486666666666666,1.1000151514108034,-220,18,-3.1538461538461537,35.8392158495767,0.009582309582309583
1102,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,185,0.29,4.13,0.8751891891891881,0.43094573941190534,-2,63,8.481081081081081,8.940681262275685,0.045454545454545456
1103,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,355,0.0,1.66,0.5108732394366199,0.38311181008631423,-96,96,14.171830985915493,14.574426010333152,0.08722358722358722
1104,22572,ROCKING HORSE GREEN CHRISTMAS ,187,0.0,1.66,1.0514973262032048,0.3583248117166002,-335,96,5.657754010695188,27.460048815504987,0.04594594594594595
1105,22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,58,0.79,5.06,2.5246551724137922,0.9883411860589925,1,32,4.103448275862069,6.031175310010869,0.01425061425061425
1106,22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,37,0.79,5.06,2.592702702702701,1.0858218818752727,1,32,3.7567567567567566,5.997246615486723,0.00909090909090909
1107,22638,SET OF 4 NAPKIN CHARMS CROWNS ,53,0.79,5.06,2.282830188679245,1.0123418724736348,-1,64,5.6415094339622645,10.114905869790238,0.013022113022113022
1108,22576,SWALLOW WOODEN CHRISTMAS DECORATION,180,0.0,1.66,1.0845555555555524,0.37203550353528236,-30,60,8.35,10.718581474561624,0.044226044226044224
1109,21817,GLITTER CHRISTMAS TREE,67,0.0,1.66,0.5441791044776122,0.3206345472498166,-80,36,12.298507462686567,18.37077300411942,0.016461916461916463
1110,21813,GARLAND WITH STARS AND BELLS,115,3.29,10.17,4.666521739130437,2.1041763165225706,-6,42,4.71304347826087,5.759454800877962,0.028255528255528257
1111,21808,"CHRISTMAS GARLAND STARS,TREES",50,0.0,7.46,3.4692000000000007,0.8502600802587598,1,12,3.72,3.2766334141329043,0.012285012285012284
1112,21014,SWISS CHALET TREE DECORATION ,124,0.0,1.28,0.6674193548387105,0.38097195118515553,-90,60,10.443548387096774,15.46162436346806,0.030466830466830467
1113,21018,BIRD BOX CHRISTMAS TREE DECORATION,8,0.0,2.51,0.9512499999999999,0.6965309448566209,-63,15,-4.875,23.966867010222973,0.0019656019656019656
1114,22946,WOODEN ADVENT CALENDAR CREAM,147,0.0,34.0,17.911836734693868,5.469971828883426,-21,60,2.8299319727891157,6.594283690636982,0.036117936117936116
1115,M,Manual,571,0.0,38970.0,375.56639229422143,1773.3986101539847,-1350,1600,5.5411558669001755,120.37406451759527,0.1402948402948403
1116,22660,DOORMAT I LOVE LONDON,102,4.58,15.79,9.895098039215688,3.1515219473061817,1,100,3.5686274509803924,10.979287253392467,0.02506142506142506
1117,21761,WOOD AND GLASS MEDICINE CABINET,11,0.0,29.95,27.227272727272723,9.03026477010402,-2,1,0.7272727272727273,0.9045340337332909,0.002702702702702703
1118,21781,MA CAMPAGNE CUTLERY BOX,112,0.0,29.74,16.324285714285747,5.296664208485538,-39,8,0.9553571428571429,4.264642804465369,0.027518427518427518
1119,22696,WICKER WREATH LARGE,159,0.0,4.21,2.3289308176100567,0.8764597885849008,1,48,4.635220125786163,7.738136189790428,0.039066339066339065
1120,84360,TABLE LAMP WHITE SHADE WOOD BASE,20,4.65,13.29,6.554000000000002,2.3377325946759875,1,36,3.9,7.628892449104261,0.004914004914004914
1121,35954,SMALL FOLKART STAR CHRISTMAS DEC,60,0.0,3.36,0.7923333333333329,1.1664481312676755,-430,120,9.55,71.96242545916654,0.014742014742014743
1122,84760S,SMALL HANGING GLASS+ZINC LANTERN,10,0.0,1.45,1.3049999999999997,0.45853026072441494,1,12,4.5,3.24037034920393,0.002457002457002457
1123,85045,GREEN CHRISTMAS TREE STRING 20LIGHT,14,0.0,4.95,4.192857142857144,1.7860417282205518,-4,24,4.285714285714286,7.770046742049005,0.0034398034398034397
1124,35598B,BLACK CHRISTMAS TREE 60CM,25,0.65,6.77,1.9307999999999992,2.055460045829157,1,240,22.32,48.078685506157505,0.006142506142506142
1125,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,536,0.0,1.66,0.4702985074626848,0.3494458957996591,-1050,312,17.311567164179106,55.21538063324371,0.1316953316953317
1126,22855,FINE WICKER HEART ,241,0.0,2.51,1.5182157676348538,0.5350083051539286,-12,96,10.904564315352697,13.875458698011435,0.059213759213759216
1127,21864,UNION JACK FLAG PASSPORT COVER ,188,1.63,4.21,2.8556382978723436,1.0479034924240498,-20,72,4.303191489361702,9.426245668715937,0.046191646191646195
1128,15056P,EDWARDIAN PARASOL PINK,150,4.6,12.72,6.327466666666683,1.6782649984200053,-6,60,5.12,10.64807384037447,0.036855036855036855
1129,85174,S/4 CACTI CANDLES,164,1.95,11.02,6.935304878048778,3.128997060699423,-1,36,3.7439024390243905,5.87458073295188,0.040294840294840296
1130,82615,PINK MARSHMALLOW SCARF KNITTING KIT,1,2.55,2.55,2.55,,36,36,36.0,,0.0002457002457002457
1131,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,149,1.69,4.21,2.533288590604029,0.8712095063706362,1,192,7.147651006711409,18.77079957652965,0.03660933660933661
1132,22965,3 TRADITIONAL COOKIE CUTTERS  SET,244,1.85,4.95,2.3422131147541054,0.672942084465968,-12,144,5.471311475409836,10.378594459959992,0.05995085995085995
1133,21374,MIRRORED WALL ART SKULLS,46,1.25,7.62,2.3667391304347825,2.0519866301793446,1,48,6.608695652173913,9.562608339823896,0.011302211302211302
1134,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,274,0.36,1.0,0.5317883211678839,0.18890298033731864,1,144,13.653284671532846,16.849697777074176,0.06732186732186732
1135,22025,RING OF ROSES BIRTHDAY CARD,134,0.0,0.85,0.5455970149253737,0.20055753564452342,-30,144,13.470149253731343,21.621379804240288,0.03292383292383293
1136,22725,ALARM CLOCK BAKELIKE CHOCOLATE,453,3.39,12.21,4.74028697571744,1.7877839292374582,-12,100,4.269315673289183,7.484961839194687,0.1113022113022113
1137,37448,CERAMIC CAKE DESIGN SPOTTED MUG,206,1.25,3.29,1.7725242718446654,0.6653995219402007,-12,48,6.849514563106796,8.223207774625724,0.050614250614250615
1138,22421,LIPSTICK PEN FUSCHIA,217,0.36,0.85,0.6103686635944704,0.20869935077398669,-2,310,11.963133640552995,28.281464374601825,0.05331695331695332
1139,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,263,3.39,8.29,4.449277566539917,1.2731489522926318,-9,216,9.73384030418251,23.509082930517348,0.06461916461916462
1140,21136,PAINTED METAL PEARS ASSORTED,383,0.0,25.49,1.7997650130548437,1.7100502724087914,-272,176,11.56135770234987,21.290456290128464,0.09410319410319411
1141,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,356,0.0,6.77,3.918230337078666,1.3662000194972372,-420,660,15.55056179775281,68.97094897491549,0.08746928746928746
1142,22030,SWALLOWS GREETING CARD,278,0.0,0.83,0.4618345323741017,0.1335513853227352,-635,600,17.68345323741007,66.74852163440528,0.0683046683046683
1143,90214M,"LETTER ""M"" BLING KEY RING",28,0.29,1.25,0.8742857142857137,0.18701215194084306,1,12,2.142857142857143,2.460266256507627,0.0068796068796068794
1144,90214V,"LETTER ""V"" BLING KEY RING",14,0.29,1.25,0.8542857142857142,0.2213495073308373,1,12,1.8571428571428572,2.931451277679128,0.0034398034398034397
1145,90214S,"LETTER ""S"" BLING KEY RING",41,0.29,1.25,0.8251219512195113,0.18749829267515367,1,12,2.292682926829268,2.874403437576434,0.010073710073710074
1146,21789,KIDS RAIN MAC PINK,98,0.65,1.66,0.937346938775509,0.26336659026311776,-19,48,9.26530612244898,11.625204594504385,0.02407862407862408
1147,21629,SQUARE FLOOR CUSHION VINTAGE RED,44,6.95,15.79,10.399090909090905,3.7310898826580914,1,6,1.6590909090909092,1.2748585296467638,0.010810810810810811
1148,21850,BLUE  DIAMANTE PEN IN GIFT BOX,56,1.63,8.29,4.312142857142853,1.960265023163695,-36,36,1.6785714285714286,7.39805169157183,0.013759213759213759
1149,20978,36 PENCILS TUBE SKULLS,270,1.06,2.51,1.6127407407407388,0.5583924478745352,-16,128,6.603703703703704,10.213810225233608,0.06633906633906633
1150,20768,GREEN FERN JOURNAL ,56,2.1,5.06,2.6455357142857134,0.5680170280509591,1,36,3.1607142857142856,5.1866148908487535,0.013759213759213759
1151,20780,BLACK EAR MUFF HEADPHONES,30,4.65,11.02,7.620333333333334,2.717062921527624,1,12,1.6,2.0273985369399394,0.007371007371007371
1152,21398,RED POLKADOT COFFEE  MUG,64,0.0,4.21,1.2267187500000005,1.3530624344016386,-9,96,23.796875,26.140147124044017,0.015724815724815724
1153,21643,ASSORTED TUTTI FRUTTI MIRROR,62,0.0,2.51,1.8009677419354828,0.6653181407796988,-12,72,8.53225806451613,14.196187137530497,0.015233415233415233
1154,21620,SET OF 4 ROSE BOTANICAL CANDLES,175,0.0,7.62,2.0069714285714295,1.1780260492630037,-1479,26,-3.4057142857142857,112.33432741857925,0.042997542997543
1155,22260,FELT EGG COSY BLUE RABBIT ,108,0.85,1.66,1.2719444444444425,0.3936872384832257,-4,48,5.074074074074074,6.426731126041011,0.026535626535626536
1156,22136,LOVE HEART SOCK HANGER,89,0.0,3.36,2.2621348314606764,0.849326567332924,-23,96,3.9887640449438204,11.042782898204345,0.021867321867321866
1157,10135,COLOURING PENCILS BROWN TUBE,180,0.25,2.51,1.4101666666666677,0.6377005435470661,-1,200,12.38888888888889,21.527788690652216,0.044226044226044224
1158,16168M,FUNKY MONKEY GIFT BAG MEDIUM,42,0.0,0.85,0.6164285714285713,0.2282683639776466,1,44,9.880952380952381,11.146917721083433,0.010319410319410319
1159,17014A,ORIGAMI VANILLA INCENSE CONES,9,0.0,3.36,0.8455555555555555,1.0433972291403586,1,96,18.444444444444443,29.962940072325644,0.0022113022113022115
1160,17084N,FAIRY DREAMS INCENSE ,101,0.16,0.43,0.3538613861386147,0.09968922004940858,1,75,12.514851485148515,15.704530468235042,0.024815724815724815
1161,17084P,DRAGONS BLOOD INCENSE,39,0.21,0.43,0.35076923076923083,0.10087471686217658,1,50,10.846153846153847,12.753819781866927,0.009582309582309583
1162,20617,FIRST CLASS PASSPORT COVER ,43,0.83,4.21,2.2518604651162777,1.003029353921584,1,6,2.1627906976744184,1.7583844392230845,0.010565110565110565
1163,20619,TROPICAL PASSPORT COVER ,99,0.75,4.21,2.136767676767674,0.9696147228571161,1,48,2.6464646464646466,5.50011712549338,0.024324324324324326
1164,20653,CHERRY BLOSSOM LUGGAGE TAG,33,0.83,2.51,1.4815151515151512,0.7688267084172854,1,12,2.212121212121212,2.8477795709725293,0.008108108108108109
1165,20681,PINK POLKADOT CHILDRENS UMBRELLA,51,0.0,6.77,4.003333333333333,1.7173300983406383,-154,12,-0.3333333333333333,22.097662018111023,0.01253071253071253
1166,20682,RED RETROSPOT CHILDRENS UMBRELLA,248,0.0,6.77,3.9481854838709673,1.4856074473842857,-15,60,4.939516129032258,7.749648742708685,0.060933660933660934
1167,20696,FLORAL SOFT CAR TOY,30,3.29,7.62,4.721999999999999,1.86807922744192,1,8,1.8,1.5402641958779175,0.007371007371007371
1168,20699,MOUSEY LONG LEGS SOFT TOY,42,0.0,5.06,2.933333333333331,1.1135346198450657,-16,7,1.9285714285714286,3.352413452751339,0.010319410319410319
1169,20700,GREEN CAT FLORAL CUSHION COVER ,55,0.0,10.17,4.890545454545451,2.2265356067399433,-121,4,-0.8727272727272727,16.514925399249037,0.013513513513513514
1170,20718,RED RETROSPOT SHOPPER BAG,586,1.06,3.36,1.7705119453924927,0.795550066560284,-11,100,8.090443686006825,14.971551740290916,0.14398034398034398
1171,20752,BLUE POLKADOT WASHING UP GLOVES,154,0.0,4.21,2.3775974025974063,0.7573966895575172,-40,18,2.3506493506493507,4.685581370353331,0.03783783783783784
1172,20761,BLUE PAISLEY SKETCHBOOK,66,3.75,7.62,4.429393939393939,1.4524820971097172,1,8,1.8636363636363635,1.3574451527252742,0.016216216216216217
1173,20846,ZINC HEART LATTICE T-LIGHT HOLDER,90,1.06,2.51,1.609444444444444,0.5671580266697984,1,100,7.966666666666667,11.379510465172315,0.022113022113022112
1174,20931,BLUE POT PLANT CANDLE ,71,1.25,7.62,4.982112676056333,2.228613223825178,-11,48,4.0,7.246674113983993,0.017444717444717445
1175,21002,ROSE DU SUD DRAWSTRING BAG,66,3.29,4.25,3.3995454545454535,0.2728901262028749,1,7,1.893939393939394,1.1652505558071438,0.016216216216216217
1176,21015,DARK BIRD HOUSE TREE DECORATION,145,0.29,1.28,0.6573793103448284,0.36847663255033186,-4,96,10.213793103448277,13.123444990897735,0.03562653562653563
1177,21067,VINTAGE RED TEATIME MUG,87,0.0,2.51,1.653563218390804,0.7231793129171921,-66,24,2.9655172413793105,9.869436349521559,0.021375921375921376
1178,21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",118,0.0,13.57,5.624152542372892,3.9176912628782783,-48,96,7.533898305084746,15.76682777788874,0.028992628992628992
1179,21110,LARGE CAKE TOWEL PINK SPOTS,138,0.0,13.57,6.220579710144927,3.4863198273903953,-151,96,6.905797101449275,18.39822574798614,0.033906633906633905
1180,21128,GOLD FISHING GNOME,36,1.95,12.72,10.019166666666662,3.0856732305469885,1,8,1.8888888888888888,1.8482080553533513,0.008845208845208846
1181,21164,HOME SWEET HOME METAL SIGN ,287,2.55,5.91,3.289024390243915,0.9452282198045742,-6,144,6.139372822299651,12.816950245330858,0.07051597051597051
1182,21188,3D HEARTS  HONEYCOMB PAPER GARLAND,51,2.55,5.91,3.834705882352939,1.3582022720363511,1,48,6.392156862745098,7.9976957465823855,0.01253071253071253
1183,21208,PASTEL COLOUR HONEYCOMB FAN,89,0.0,3.36,1.2140449438202254,1.110579004497126,-24,96,10.157303370786517,14.760126628864061,0.021867321867321866
1184,21220,SET/4 BADGES DOGS,90,0.83,2.51,1.5517777777777768,0.6732823802429171,1,12,3.8666666666666667,3.5226394598432784,0.022113022113022112
1185,21272,SALLE DE BAIN HOOK,114,0.0,2.51,1.6803508771929823,0.6547159484393341,-212,144,3.1315789473684212,24.620127444044005,0.02800982800982801
1186,21279,VINTAGE KITCHEN PRINT FRUITS,31,0.0,5.06,3.8216129032258044,1.4146050020510865,-3,14,3.096774193548387,3.5435842373664306,0.007616707616707617
1187,21281,VINTAGE KITCHEN PRINT SEAFOOD,15,0.0,5.06,3.7119999999999993,1.6070745382304363,-31,16,0.8,9.659931972549584,0.0036855036855036856
1188,21288,STRIPEY CHOCOLATE NESTING BOXES,114,0.0,5.91,3.2721929824561404,0.7611748706224688,-24,24,2.736842105263158,5.824957945959246,0.02800982800982801
1189,21356,TOAST ITS - FAIRY FLOWER,153,0.83,2.51,1.2192810457516379,0.592189408461209,1,24,4.2026143790849675,4.658551103423997,0.037592137592137594
1190,21439,BASKET OF TOADSTOOLS,132,1.06,2.51,1.5698484848484846,0.5416203916246514,-408,408,7.742424242424242,53.11296059711945,0.032432432432432434
1191,21447,12 IVORY ROSE PEG PLACE SETTINGS,152,0.0,2.51,1.6882894736842118,0.6184275898292156,-65,36,5.592105263157895,10.094490834479435,0.03734643734643735
1192,21537,RED RETROSPOT PUDDING BOWL,70,0.0,8.47,4.389571428571428,1.1177674899059655,-80,64,2.8285714285714287,14.512335011803717,0.0171990171990172
1193,21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,24,0.0,5.91,3.5570833333333347,1.4896001189892385,-12,6,2.7916666666666665,3.7876132976788464,0.005896805896805897
1194,21594,Dr. Jam's Arouzer Stress Ball,3,0.0,4.21,2.78,2.40788288751758,-1,1,0.3333333333333333,1.1547005383792517,0.0007371007371007371
1195,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,42,0.0,4.21,2.4945238095238076,0.9450363327147732,-33,48,5.142857142857143,10.100884840669156,0.010319410319410319
1196,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,70,0.0,2.51,1.8251428571428556,0.6606030245977236,-130,120,8.657142857142857,24.237284557741184,0.0171990171990172
1197,21656,RIDGED GLASS POSY VASE ,48,0.0,3.36,2.162083333333333,0.927196548589517,-19,20,4.166666666666667,5.710510404334641,0.011793611793611793
1198,21671,RED SPOT CERAMIC DRAWER KNOB,388,0.85,3.95,1.7090206185567058,0.8003233000398631,-85,192,11.00257731958763,18.44686463997841,0.09533169533169533
1199,21684,SMALL MEDINA STAMPED METAL BOWL ,49,0.0,2.51,1.224693877551021,0.7262836396133869,-62,360,14.714285714285714,53.858224379692786,0.01203931203931204
1200,21698,MOCK LOBSTER FRIDGE MAGNET,45,0.39,1.66,1.0622222222222228,0.5894754559193395,1,36,6.5777777777777775,8.661536943419582,0.011056511056511056
1201,21700,BIG DOUGHNUT FRIDGE MAGNETS,204,0.0,8.47,3.8837254901960834,3.625272789890501,-1206,72,1.9607843137254901,86.32079264424982,0.05012285012285012
1202,21745,GAOLERS KEYS DECORATIVE GARDEN ,219,3.39,8.47,3.9640639269406375,1.003492714932262,-4,32,4.264840182648402,5.102904043402747,0.05380835380835381
1203,21775,DECORATIVE FLORE BATHROOM BOTTLE,140,0.42,2.51,1.871857142857144,0.6165716138329624,-3,48,3.657142857142857,5.318315615553412,0.0343980343980344
1204,21820,GLITTER HEART GARLAND WITH BELLS ,99,0.0,7.62,4.911717171717171,1.8344298120992393,-210,24,0.9292929292929293,22.020515724211716,0.024324324324324326
1205,21830,ASSORTED CREEPY CRAWLIES,112,0.0,0.85,0.4383928571428579,0.17193416701271969,-576,240,10.821428571428571,92.65923370465346,0.027518427518427518
1206,21846,PINK DIAMANTE PEN IN GIFT BOX,104,1.63,8.29,4.101634615384616,2.2313899671698483,-12,32,3.9615384615384617,6.153258000273012,0.025552825552825554
1207,21868,POTTING SHED TEA MUG,322,0.0,3.36,1.7035093167701862,0.8837324105367965,-108,144,7.509316770186335,15.230571818280659,0.07911547911547911
1208,21875,KINGS CHOICE MUG,154,1.06,3.36,1.815064935064935,0.9311039527997271,-24,576,13.162337662337663,65.59237070843845,0.03783783783783784
1209,21896,POTTING SHED TWINE,117,0.0,4.21,2.3794017094017077,0.7637185465031702,-38,432,8.034188034188034,42.008195346559255,0.028746928746928746
1210,21899,"KEY FOB , GARAGE DESIGN",290,0.0,1.66,0.8687586206896574,0.4199981590973343,-18,576,9.113793103448275,35.809919409615205,0.07125307125307126
1211,21906,PHARMACIE FIRST AID TIN,180,5.95,13.57,9.56499999999999,3.2860421762901257,-11,114,3.1333333333333333,10.348885995158229,0.044226044226044224
1212,21908,CHOCOLATE THIS WAY METAL SIGN,478,1.48,4.21,2.530167364016741,0.8498866450631917,-12,384,7.838912133891213,22.249424473008368,0.11744471744471745
1213,21974,SET OF 36 PAISLEY FLOWER DOILIES,367,0.0,3.75,2.1271934604904694,0.9200163476575396,-45,144,5.7574931880108995,9.939079034768753,0.09017199017199017
1214,22078,RIBBON REEL LACE DESIGN ,203,0.0,4.81,2.593004926108382,0.979853664046785,-201,120,5.832512315270936,22.089187514328454,0.049877149877149876
1215,22084,PAPER CHAIN KIT EMPIRE,457,0.0,6.95,3.204857768052533,1.0499461303588555,-150,330,10.982494529540482,27.24522571874622,0.11228501228501228
1216,22091,EMPIRE TISSUE BOX,173,0.39,2.51,0.9437572254335238,0.8468761262876513,-7,360,11.468208092485549,30.392689140083476,0.04250614250614251
1217,22124,SET OF 2 TEA TOWELS PING MICROWAVE,77,0.79,5.79,2.4642857142857153,0.6010460805773912,1,12,1.948051948051948,2.2646953082856767,0.01891891891891892
1218,22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",148,3.95,25.49,11.879054054054047,4.396044656609919,-1,144,2.7972972972972974,11.96818882145979,0.03636363636363636
1219,22184,CAKE STAND VICTORIAN FILIGREE LARGE,38,0.0,8.5,8.209210526315792,1.3700806478115892,-13,3,1.0789473684210527,2.518918461040624,0.009336609336609337
1220,22208,WOOD STAMP SET THANK YOU,293,0.5,3.36,1.2700341296928348,0.7976637540872722,-12,48,5.126279863481229,6.661669040177563,0.07199017199017199
1221,22246,MAGIC GARDEN FELT GARLAND ,91,1.63,4.21,2.805824175824172,1.1588213033884103,-12,24,4.604395604395604,6.255449394779493,0.02235872235872236
1222,22283,6 EGG HOUSE PAINTED WOOD,158,7.95,16.13,9.906708860759508,3.429629502754346,-2,8,1.879746835443038,1.3227918503863414,0.03882063882063882
1223,22304,COFFEE MUG BLUE PAISLEY DESIGN,62,1.12,5.06,3.1091935483870987,1.0860490862123189,1,432,12.370967741935484,54.48213239097562,0.015233415233415233
1224,22308,TEA COSY BLUE STRIPE,105,2.1,5.06,4.214476190476189,1.142909563816084,1,50,2.380952380952381,5.375122453669443,0.025798525798525797
1225,22317,FIVE CATS HANGING DECORATION,90,2.46,5.91,3.6477777777777742,1.3982330565393952,1,12,3.188888888888889,2.812070469350698,0.022113022113022112
1226,22324,BLUE POLKADOT KIDS BAG,75,1.65,4.21,3.4390666666666636,1.0378996115249315,1,48,3.8133333333333335,6.77773248643362,0.018427518427518427
1227,22325,MOBILE VINTAGE HEARTS ,100,3.29,11.87,5.0755999999999935,2.080645936999257,-3,9,2.37,2.227717951789964,0.02457002457002457
1228,22331,WOODLAND PARTY BAG + STICKER SET,185,1.45,3.36,2.001999999999997,0.6945805740970903,-1,144,9.935135135135136,19.43708099249507,0.045454545454545456
1229,22342,HOME GARLAND PAINTED ZINC ,130,0.75,3.36,1.8309999999999993,0.9853019448273813,-24,48,7.392307692307693,10.302025204562659,0.03194103194103194
1230,22350,ILLUSTRATED CAT BOWL ,125,0.0,5.06,3.0589600000000052,1.1395159017418672,-1,888,11.296,79.15562702880055,0.030712530712530713
1231,22393,PAPERWEIGHT VINTAGE COLLAGE,74,0.39,5.06,2.8928378378378374,1.6142774967015132,-3,96,6.864864864864865,12.318072616898592,0.01818181818181818
1232,22405,MONEY BOX POCKET MONEY DESIGN,73,0.39,2.51,1.4217808219178076,0.621846136886309,-1,12,5.109589041095891,4.9005715194919865,0.017936117936117935
1233,22409,MONEY BOX BISCUITS DESIGN,59,0.0,2.51,1.4783050847457626,0.5341837232133843,-20,12,3.5084745762711864,5.472101283835067,0.014496314496314496
1234,22420,LIPSTICK PEN BABY PINK,129,0.36,0.85,0.5899224806201551,0.20713633841940546,1,100,10.34108527131783,20.30836347266772,0.031695331695331695
1235,22425,ENAMEL COLANDER CREAM,170,0.0,10.17,5.672705882352956,1.8865844584592832,-3,32,2.676470588235294,3.500807922265557,0.04176904176904177
1236,22458,CAST IRON HOOK GARDEN FORK,24,0.0,5.06,3.388333333333332,1.4048260504005674,-65,324,19.083333333333332,71.41058055003302,0.005896805896805897
1237,22459,CAST IRON HOOK GARDEN TROWEL,28,0.0,5.06,3.1549999999999985,1.6272892706493125,-232,252,6.535714285714286,68.35770955076285,0.0068796068796068794
1238,22499,WOODEN UNION JACK BUNTING,412,4.95,12.72,6.785242718446592,2.0533782476808895,-3,72,5.065533980582524,8.099627605888658,0.10122850122850123
1239,22503,CABIN BAG VINTAGE PAISLEY,37,12.75,59.53,22.378918918918927,9.256704412293642,-12,12,2.1621621621621623,4.20656572457809,0.00909090909090909
1240,22536,MAGIC DRAWING SLATE PURDEY,162,0.27,0.85,0.4393209876543222,0.10705618507004351,-120,576,28.54320987654321,75.4862579543009,0.039803439803439804
1241,22586,FELTCRAFT HAIRBAND PINK AND BLUE,165,0.0,1.66,1.0537575757575728,0.3568174902662996,-47,47,4.715151515151515,7.990700433755798,0.04054054054054054
1242,22602,CHRISTMAS RETROSPOT HEART WOOD,283,0.72,1.66,1.1204240282685525,0.375403088875021,-36,144,7.692579505300353,11.705041408999248,0.06953316953316953
1243,22649,STRAWBERRY FAIRY CAKE TEAPOT,230,0.0,11.02,5.84604347826089,2.313945664786903,-8,24,3.3086956521739133,4.384909916118015,0.056511056511056514
1244,22668,PINK BABY BUNTING,351,2.55,5.91,4.101225071225078,1.4243949825596358,-50,100,6.068376068376068,12.403957775571811,0.08624078624078624
1245,22673,FRENCH GARDEN SIGN BLUE METAL,135,1.06,3.29,1.4851851851851856,0.5472957287465859,-12,24,5.792592592592593,5.765435215862105,0.033169533169533166
1246,22692,DOORMAT WELCOME TO OUR HOME,452,0.0,16.98,9.478716814159272,3.464119555115489,-2,300,3.3761061946902653,14.333071703228692,0.11105651105651106
1247,22746,POPPY'S PLAYHOUSE LIVINGROOM ,335,1.85,5.06,2.5077611940298605,0.7867868806071794,-6,60,4.295522388059702,6.7148381772945065,0.08230958230958231
1248,22747,POPPY'S PLAYHOUSE BATHROOM,233,1.85,4.95,2.4921459227467877,0.7544240982326056,-6,60,4.081545064377682,7.481428340649895,0.057248157248157246
1249,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,123,0.39,2.51,1.4316260162601608,0.6850432246548206,1,72,4.869918699186992,8.162247510310227,0.03022113022113022
1250,22788,BROCANTE COAT RACK,64,6.78,20.38,11.905156250000012,4.227306918680287,-2,85,3.34375,10.64017357239973,0.015724815724815724
1251,22831,WHITE BROCANTE SOAP DISH,123,2.55,5.91,3.319105691056905,0.968944844502853,1,144,5.739837398373984,12.873175438678032,0.03022113022113022
1252,22841,ROUND CAKE TIN VINTAGE GREEN,224,0.0,16.13,8.381919642857168,2.0972348595934696,-2,36,2.3125,3.834072522478327,0.055036855036855035
1253,22863,SOAP DISH BROCANTE,115,0.0,5.91,3.2547826086956473,0.9961780893293134,-12,48,6.095652173913043,9.884396629034118,0.028255528255528257
1254,22870,NUMBER TILE COTTAGE GARDEN 2,41,1.95,4.21,3.228048780487805,1.0890712086732326,1,8,2.292682926829268,2.532231253647901,0.010073710073710074
1255,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,183,8.5,20.38,11.143879781420797,3.4392202551581468,-12,24,1.9781420765027322,3.0776690982957304,0.04496314496314496
1256,22897,OVEN MITT APPLES DESIGN,218,1.25,7.5,1.8047247706421974,0.8014204943051705,-11,67,6.009174311926605,9.166655072255908,0.053562653562653564
1257,22898,CHILDRENS APRON APPLES DESIGN,372,1.65,4.96,2.553575268817215,1.139417197331776,1,100,6.521505376344086,10.303589508388976,0.0914004914004914
1258,22944,CHRISTMAS METAL POSTCARD WITH BELLS,117,0.0,16.13,1.2990598290598279,2.874230026700999,-42,144,28.376068376068375,33.12378208450073,0.028746928746928746
1259,22977,DOLLY GIRL CHILDRENS EGG CUP,138,1.25,2.95,1.4752898550724645,0.4824559917587514,-1,48,6.884057971014493,6.751125846923192,0.033906633906633905
1260,35637A,IVORY STRING CURTAIN WITH POLE ,28,1.95,19.53,4.989999999999999,6.085041769234894,1,72,6.071428571428571,13.358111896490216,0.0068796068796068794
1261,35916B,BLUE FELT HANGING HEART W FLOWER,33,0.0,1.66,0.7396969696969699,0.3583424065095147,-21,15,2.121212121212121,5.066788774445653,0.008108108108108109
